"switch","arsenic","dist","assoc","educ"
1,2.22,14.3050003051758,0,10
1,1.16,26.6749992370605,0,3
1,0.6,31.0610008239746,1,2
1,1.62,30.5319995880127,1,5
1,1.51,27.9890003204346,1,5
1,0.91,11.0310001373291,1,5
1,0.67,12.2340002059937,1,5
1,0.81,24.003999710083,1,10
1,1.25,14.7869997024536,1,0
0,1.12,22.0020008087158,1,0
1,1.58,11.8129997253418,1,5
0,0.71,13.71399974823,1,0
0,2.53,24.8840007781982,1,5
1,1.1,6.4689998626709,1,6
0,0.54,10.4610004425049,0,5
0,1.13,42.0110015869141,0,5
0,0.51,24.8330001831055,1,12
0,0.52,19.5020008087158,0,10
0,0.6,77.1080017089844,1,0
0,0.76,77.8850021362305,1,2
0,1.09,85.7870025634766,1,0
1,1,74.911003112793,1,4
0,0.61,100.539001464844,0,0
0,1.13,125.59700012207,1,3
0,0.86,113.698997497559,1,3
0,1.01,119.94100189209,1,4
1,0.62,94.7200012207031,1,2
0,1.22,135.910003662109,1,3
0,0.58,78.9779968261719,1,2
0,0.63,87.9079971313477,1,5
0,0.76,88.8659973144531,1,6
1,0.78,59.5250015258789,1,0
0,1.11,57.1389999389648,1,10
0,1.36,53.8320007324219,0,0
1,0.56,68.3450012207031,1,3
0,0.74,43.1119995117188,0,0
0,0.54,9.94999980926514,0,0
1,1.01,6.64599990844727,1,0
1,0.73,38.9199981689453,0,5
1,1.17,59.5989990234375,1,0
1,0.61,43.1860008239746,1,0
1,0.83,9.94600009918213,1,0
1,1.09,41.9420013427734,1,0
1,0.51,29.3619995117188,1,0
1,0.79,16.8899993896484,1,3
0,1.33,31.1520004272461,0,12
1,1.83,18.5219993591309,1,6
1,2.18,43.4169998168945,1,4
0,2.27,15.6070003509521,1,3
1,0.84,58.4389991760254,1,4
1,0.61,25.1389999389648,1,2
0,2.83,7.27699995040894,1,8
1,0.6,27.8950004577637,1,3
0,2.51,36.0830001831055,1,7
1,1.04,35.0579986572266,1,5
1,1.36,30.507999420166,0,10
1,1.91,20.8920001983643,0,4
1,0.68,33.9959983825684,1,4
0,0.78,37.2220001220703,1,6
0,0.72,3.52500009536743,0,6
0,0.51,23.2049999237061,0,5
0,1.66,31.9930000305176,1,7
0,1.17,43.7599983215332,1,4
0,1.47,51.6300010681152,0,3
0,1.8,51.6959991455078,1,6
1,2.05,19.6700000762939,1,8
1,0.77,32.2159996032715,1,3
1,1.31,74.0810012817383,1,9
0,0.75,53.5439987182617,1,10
0,1.21,37.1049995422363,1,4
0,0.75,65.2099990844727,1,5
1,0.71,32.7690010070801,1,0
1,0.85,29.2019996643066,1,3
1,1.55,53.689998626709,0,4
1,0.61,22.7670001983643,1,8
0,0.58,47.6759986877441,0,11
0,0.64,49.6889991760254,1,4
1,0.96,60.8279991149902,1,5
1,0.7,24.2490005493164,1,10
1,1.37,19.613000869751,1,7
0,0.81,31.0690002441406,1,6
1,0.82,20.1030006408691,0,3
0,0.54,9.10400009155273,1,12
1,1.08,57.2400016784668,1,8
0,0.84,103.642997741699,0,3
0,0.58,100.730003356934,1,4
0,0.57,104.69100189209,0,3
0,0.52,37.5519981384277,1,3
0,0.58,27.7180004119873,1,0
0,0.64,10.2030000686646,1,0
0,0.53,9.60900020599365,1,0
0,0.81,14.1470003128052,1,7
0,0.53,48.7449989318848,1,4
1,1.28,24.30299949646,1,10
1,0.76,36.984001159668,1,11
1,1.39,42.2309989929199,0,10
1,2.51,28.2770004272461,0,10
1,1.68,29.7789993286133,1,6
1,1.63,71.5179977416992,1,6
1,2.27,69.3099975585938,1,12
1,1.47,30.0830001831055,1,11
1,2.86,40.3720016479492,1,5
1,1.93,47.1590003967285,1,8
1,1.42,125.307998657227,1,16
1,1.87,95.1999969482422,0,12
1,0.88,17.2569999694824,1,7
1,1.25,19.0200004577637,1,8
1,2.85,54.8559989929199,1,4
0,2.38,50.9900016784668,1,12
1,0.7,41.0709991455078,1,0
1,1.02,16.3850002288818,1,14
1,0.56,48.2719993591309,0,12
1,1.27,29.3549995422363,0,5
1,1.87,31.6669998168945,1,5
1,1.18,19.1380004882813,0,16
1,1.6,49.4490013122559,1,12
1,1.31,29.806999206543,1,10
1,1.28,59.8800010681152,1,5
1,0.8,84.7229995727539,1,12
1,2.08,93.4940032958984,0,12
1,2.16,114.147003173828,1,12
1,1.07,83.4899978637695,0,14
1,1.94,66.802001953125,1,5
1,0.83,21.7970008850098,0,3
1,1.25,26.5610008239746,0,8
0,1.06,5.36299991607666,0,4
0,1.52,87.3239974975586,0,5
0,1.66,98.1149978637695,0,10
1,1.4,79.593002319336,0,10
1,1.17,52.1500015258789,0,10
1,1.21,43.2480010986328,0,12
0,0.65,21.2169990539551,0,5
0,0.51,26.4109992980957,1,12
1,1.11,45.8559989929199,0,15
1,0.75,64.4739990234375,1,5
0,1.28,16.5230007171631,0,16
1,1.31,38.3390007019043,0,10
1,1.03,15.7569999694824,1,10
0,1.33,20.2530002593994,1,8
1,1.7,12.6420001983643,1,12
0,0.91,30.07200050354,1,7
0,0.81,40.9129981994629,0,12
0,0.89,48.7610015869141,0,3
1,0.6,16.0690002441406,0,10
0,0.8,33.5480003356934,1,8
0,0.87,13.9460000991821,0,11
1,1.1,34.4650001525879,1,1
1,0.82,45.3959999084473,0,10
1,0.62,18.7250003814697,0,15
1,0.85,18.5809993743896,0,15
1,0.93,29.632999420166,0,17
1,0.6,33.8790016174316,0,15
0,0.74,101.900001525879,1,5
1,1.68,88.7809982299805,0,8
1,0.9,85.063003540039,0,8
1,1.98,66.338996887207,0,10
1,2.03,78.4290008544922,1,5
0,1.86,74.572998046875,1,5
0,1.11,18.8209991455078,0,14
0,0.7,34.742000579834,0,10
0,0.98,47.4059982299805,0,16
0,1.07,75.4130020141602,1,5
0,1.43,82.4029998779297,0,7
0,0.85,97.8489990234375,1,5
0,1.07,34.390998840332,1,5
0,1.69,95.5739974975586,1,6
1,1.35,59.2099990844727,1,5
0,1.02,14.3629999160767,0,8
0,1.14,109.66300201416,1,5
0,1.02,101.964996337891,1,8
0,2.56,95.5989990234375,1,7
0,1.62,87.8529968261719,1,8
1,1.15,67.4550018310547,1,12
1,0.69,78.9869995117188,0,15
0,1.06,28.30299949646,0,8
0,0.98,4.72800016403198,1,0
0,1.15,22.5970001220703,1,5
0,1.36,33.0040016174316,0,15
0,1.04,36.5970001220703,0,8
1,1.5,33.2649993896484,1,0
1,1.19,47.6969985961914,0,12
0,1.22,63.7280006408691,0,0
0,0.83,125.563003540039,1,5
0,0.65,112.771003723145,0,5
0,0.98,106.363998413086,0,5
1,0.58,92.7480010986328,1,15
0,0.52,72.8499984741211,0,5
0,1.38,74.0739974975586,0,6
1,0.63,9.44400024414063,0,5
1,0.54,21.5930004119873,0,6
0,0.54,32.0260009765625,0,9
0,0.57,22.6669998168945,0,5
0,0.62,56.8709983825684,1,0
0,0.81,77.4990005493164,1,5
1,0.72,60.8629989624023,0,14
0,0.8,30.9120006561279,0,10
1,0.75,34.1669998168945,1,8
1,1.58,100.315002441406,1,5
1,1.18,110.008003234863,0,9
0,3.51,97.5139999389648,1,0
0,3.12,62.2869987487793,1,4
1,1.86,29.9150009155273,0,5
0,2.27,8.28999996185303,1,5
0,2.77,25.7439994812012,1,5
0,1.63,50.0250015258789,1,7
1,1.5,45.3699989318848,0,7
1,1.11,20.6219997406006,0,8
1,0.86,20.9459991455078,0,4
1,1.05,40.9529991149902,1,6
1,1.33,29.6490001678467,0,8
1,1.28,48.6609992980957,0,6
1,0.89,57.4669990539551,0,6
1,1.03,32.1399993896484,0,5
1,0.63,62.685001373291,0,7
0,1.05,69.5329971313477,1,7
0,1.64,72.1370010375977,1,9
1,2.93,69.8880004882813,0,5
1,1.77,88.7750015258789,0,15
1,2.81,104.304000854492,0,7
1,3.77,83.2220001220703,1,7
1,0.85,26.511999130249,0,6
1,2.74,36.5379981994629,0,14
1,2.19,4.11299991607666,0,10
1,3.25,13.2410001754761,0,5
1,2.92,37.8800010681152,0,5
1,2.95,52.4770011901855,0,14
1,1.19,17.0429992675781,0,8
1,0.58,17.1539993286133,1,7
1,0.78,5.54199981689453,1,10
1,0.58,16.1270008087158,1,6
1,2.69,23.2490005493164,1,7
1,1.66,26.007999420166,1,6
1,1.83,22.0629997253418,0,12
1,1.76,27.5429992675781,0,10
1,2.91,13.6590003967285,1,6
1,3.22,14.5129995346069,0,15
1,2.29,3.49900007247925,0,12
1,1.75,11.9320001602173,0,15
1,2.33,8.69499969482422,0,10
1,2.73,10.0900001525879,0,12
1,1.3,20.386999130249,0,16
1,1.84,18.4360008239746,0,10
1,1.6,26.5349998474121,0,12
1,1.56,21.6340007781982,0,7
1,3.11,25.3980007171631,0,7
1,2.78,21.8349990844727,1,5
1,4.35,36.1809997558594,0,8
1,4.07,31.1529998779297,0,7
1,3.31,34.9459991455078,0,10
1,0.93,34.4930000305176,1,8
1,3.03,34.548999786377,1,8
1,5.19,16.2150001525879,0,5
1,5.04,28.5109996795654,1,5
0,0.56,37.1780014038086,1,4
0,0.56,44.3110008239746,0,5
0,1.64,39.3800010681152,1,1
1,1.2,26.818000793457,0,0
0,0.57,14.8439998626709,1,1
0,1.7,28.6860008239746,0,5
0,1.29,70.5510025024414,0,5
1,0.56,9.24199962615967,0,0
0,0.51,12.5410003662109,0,5
0,0.97,30.7159996032715,0,5
0,0.85,38.1319999694824,0,5
0,0.97,61.1269989013672,0,5
0,1.32,39.9850006103516,1,5
0,0.71,30.8309993743896,0,7
0,0.81,31.9099998474121,0,6
0,2.62,35.8199996948242,1,3
1,0.73,26.7150001525879,1,4
1,0.62,31.7119998931885,1,4
1,0.86,20.8780002593994,1,0
0,0.74,14.4890003204346,1,8
1,0.56,21.6730003356934,0,8
1,0.51,8.19799995422363,1,3
1,1.2,10.7270002365112,1,6
1,3.35,12.9160003662109,0,7
0,0.56,8.628999710083,1,7
1,0.61,20.4869995117188,0,13
1,0.8,15.3020000457764,0,8
0,0.69,15.9079999923706,1,7
0,0.73,11.2639999389648,1,5
1,2.78,25.8959999084473,1,7
1,1.71,20.6949996948242,1,5
1,0.66,34.7509994506836,0,13
1,0.75,58.7960014343262,1,7
1,0.86,48.8549995422363,1,6
1,1.01,33.9169998168945,1,7
1,1.02,36.435001373291,1,5
1,1.33,9.871000289917,1,6
1,0.53,41.8849983215332,1,5
0,0.6,30.9570007324219,0,6
0,0.63,109.763999938965,1,8
0,0.54,108.003997802734,1,5
1,0.66,104.555999755859,1,6
1,1.49,72.1640014648438,0,10
1,0.8,26.5610008239746,1,12
1,0.68,43.867000579834,0,10
1,0.89,55.1730003356934,0,7
1,2.19,44.6290016174316,0,10
1,0.63,31.3810005187988,0,12
1,2.1,116.278999328613,1,7
1,1.63,178.412002563477,0,14
1,1.45,129.889007568359,1,8
1,1.11,13.5530004501343,0,12
1,1.51,25.5440006256104,1,8
1,2.38,39.9500007629395,0,12
1,2.5,36.9150009155273,0,12
0,1.43,37.9949989318848,0,8
1,0.78,59.7430000305176,1,6
0,0.65,70.7559967041016,1,6
0,0.72,5.47800016403198,1,6
0,0.78,35.007999420166,0,16
0,0.57,9.88599967956543,0,5
1,0.63,26.492000579834,1,5
0,0.53,34.8370018005371,1,5
1,2.69,5.7810001373291,0,10
0,2.6,10.5939998626709,1,7
0,2.95,23.632999420166,0,15
0,1.46,40.4650001525879,0,15
0,1.39,34.4539985656738,0,10
0,0.73,20.9179992675781,1,10
0,0.6,19.0620002746582,1,10
1,3.56,76.8539962768555,0,8
0,1.5,59.507999420166,1,6
1,0.64,46.9780006408691,0,4
1,0.62,14.4040002822876,0,5
0,1.39,10.4429998397827,1,3
1,1.66,30.9689998626709,0,4
1,2.22,57.443000793457,0,5
0,3.77,28.5450000762939,1,6
0,3.26,51.359001159668,0,0
1,3.87,53.2980003356934,0,10
1,3.97,16.7980003356934,0,5
0,2.04,148.817993164063,1,5
0,0.95,54.8940010070801,1,4
1,2.16,54.9669990539551,1,4
1,0.98,58.4630012512207,1,7
1,0.9,41.7789993286133,1,3
1,1.06,6.60400009155273,1,5
1,1.18,10.7299995422363,1,5
1,1.15,19.7600002288818,1,6
1,1.17,33.8380012512207,1,0
1,0.89,63.0449981689453,1,3
0,1.11,39.9169998168945,1,8
0,1.54,107.33699798584,1,6
0,0.63,61.9199981689453,0,0
1,0.72,60.5009994506836,1,9
1,0.57,40.3419990539551,1,5
0,0.73,37.8359985351563,1,7
0,0.62,32.1230010986328,0,10
0,0.59,5.64300012588501,0,12
0,0.85,12.8839998245239,1,6
1,4.28,25.5809993743896,0,14
0,0.69,84.6839981079102,1,7
0,0.57,6.5770001411438,0,7
0,0.72,24.0869998931885,0,10
0,0.74,22.6380004882813,1,7
0,0.86,29.9540004730225,0,7
1,1.12,6.875,0,8
0,0.54,25.7240009307861,0,8
0,1.14,29.4979991912842,0,9
0,0.76,40.2789993286133,0,5
0,0.68,37.8289985656738,0,7
0,0.62,23.4899997711182,0,7
0,1.18,31.0330009460449,1,0
0,1.03,32.101001739502,1,6
0,3.13,114.000999450684,1,6
0,3.01,76.177001953125,1,8
0,3.08,76.5699996948242,0,7
0,2.99,58.898998260498,1,4
0,2.7,47.3839988708496,1,2
0,3.78,39.1559982299805,1,6
1,1.87,40.8339996337891,0,10
0,1.11,25.7049999237061,0,6
0,0.67,48.5839996337891,0,5
0,2.59,50.9189987182617,1,2
0,1.09,46.7519989013672,0,5
0,0.85,39.6699981689453,0,0
0,3.02,136.126998901367,0,5
1,3.57,4.75500011444092,1,5
0,0.69,56.0589981079102,0,4
1,1.72,43.3899993896484,1,8
0,0.79,58.6259994506836,0,5
1,0.76,31.4009990692139,0,12
1,1.39,18.2880001068115,0,12
1,2.91,12.7480001449585,0,12
1,0.92,17.9260005950928,0,8
1,0.58,15.8870000839233,1,8
0,0.55,32.4620018005371,1,10
0,1.29,180.440002441406,0,0
0,2.88,136.427993774414,0,0
1,1.54,195.184005737305,0,10
0,2.25,134.001007080078,1,6
0,0.92,18.576000213623,1,5
1,2.02,19.8570003509521,1,6
1,1.88,5.50400018692017,1,6
1,0.57,33.3390007019043,0,10
1,0.63,19.6070003509521,0,12
1,1.28,9.8760004043579,1,5
0,1.21,43.7080001831055,0,5
0,0.91,68.0339965820313,0,5
0,1.14,49.8689994812012,0,4
0,0.97,33.1629981994629,0,5
0,1.05,10.253999710083,0,8
0,0.82,27.1550006866455,0,0
0,1.12,43.1230010986328,0,3
0,1.26,62.2519989013672,0,5
1,0.79,23.3589992523193,1,0
0,1.16,28.4020004272461,1,0
1,2.89,48.6160011291504,1,0
0,2.39,34.2949981689453,0,14
0,2.2,41.9900016784668,0,12
1,7.15,15.8009996414185,0,5
0,1.32,18.69700050354,0,4
1,0.89,23.7779998779297,0,8
0,0.79,32.1510009765625,0,3
1,1.26,44.4720001220703,0,5
0,0.58,6.50299978256226,0,5
1,3.75,74.3669967651367,1,5
1,3.93,63.5950012207031,0,0
1,2.61,60.5750007629395,0,0
1,3.22,41.2999992370605,0,0
0,0.89,22.0590000152588,0,6
0,1.15,26.6459999084473,1,2
0,0.72,30.1870002746582,0,6
0,0.69,36.2070007324219,1,4
0,1.41,49.648998260498,0,5
0,1.34,80.911003112793,0,8
0,2.06,51.7630004882813,0,5
1,3.14,26.2280006408691,0,10
1,2.42,20.1380004882813,0,10
0,0.58,11.8719997406006,1,6
0,0.98,35.5089988708496,0,0
1,1.58,39.0779991149902,0,10
0,0.63,32.6660003662109,0,3
0,0.65,57.6209983825684,0,1
0,2.31,49.9010009765625,0,0
0,1.9,27.4500007629395,0,0
0,3.34,31.4549999237061,0,7
1,0.69,29.5729999542236,0,0
0,1.31,17.4400005340576,0,0
0,0.66,29.0869998931885,0,0
0,0.51,12.7749996185303,0,0
1,0.91,15.8179998397827,0,0
0,0.75,41.5559997558594,1,0
0,0.97,7.77799987792969,1,0
0,0.55,15.4230003356934,1,0
1,4.67,55.6940002441406,0,8
1,0.63,75.7740020751953,0,8
1,0.89,52.4459991455078,0,9
1,1.55,47.4339981079102,0,6
0,2.08,63.4650001525879,0,10
0,0.63,42.8190002441406,0,5
0,0.76,23.6520004272461,0,9
1,1.41,47.4550018310547,0,5
1,2.8,39.132999420166,0,5
0,1.2,86.541000366211,0,7
1,0.97,64.906997680664,1,5
0,1.18,43.0149993896484,1,6
1,0.76,13.1099996566772,0,14
1,1.37,10.6300001144409,0,12
0,1.26,17.003999710083,0,15
0,1.21,167.024993896484,0,16
0,1.34,157.936996459961,1,5
0,3.17,7.59299993515015,0,5
0,1.17,16.0310001373291,1,5
0,2.11,143.242004394531,0,7
1,0.86,177.272003173828,0,10
0,3.33,57.7610015869141,0,0
1,2.5,93.4260025024414,1,0
1,3.57,45.7439994812012,1,0
1,2.46,55.685001373291,0,10
1,3.13,82.0329971313477,0,0
1,0.92,51.3499984741211,0,5
1,2.16,11.0349998474121,0,10
0,1.15,35.0900001525879,0,0
0,1.28,34.4459991455078,0,0
0,1.27,92.120002746582,0,4
1,1.19,21.6709995269775,0,5
0,0.77,19.2399997711182,0,8
1,1.59,116.107002258301,1,12
0,0.82,35.4389991760254,0,2
1,2.07,48.9440002441406,0,4
1,1.61,44.1549987792969,1,4
1,2.07,68.8050003051758,1,5
0,2.47,99.9100036621094,0,5
0,0.93,28.1450004577637,0,8
1,1.17,6.15700006484985,0,12
0,1.02,5.97200012207031,0,9
0,0.75,27.3190002441406,0,5
0,1.17,16.3439998626709,0,5
1,1.37,20.9330005645752,0,5
0,1.3,48.6839981079102,0,0
1,1.41,62.0830001831055,0,9
0,1.84,58.8450012207031,0,5
1,1.22,58.9949989318848,0,12
1,0.99,50.8300018310547,0,5
0,0.61,16.8369998931885,0,8
0,1.76,13.2559995651245,0,6
1,1.09,86.734001159668,1,12
0,1.38,54.8050003051758,0,5
0,1.75,123.44100189209,0,4
0,0.58,121.415000915527,0,6
0,0.88,21.9979991912842,0,12
0,2.28,83.4130020141602,0,12
0,1.55,39.1479988098145,0,7
0,2.03,64.1510009765625,1,4
0,0.99,14.2390003204346,0,0
0,0.58,5.87200021743774,0,0
1,3.47,17.7940006256104,0,5
1,5.62,34.5190010070801,0,5
0,2.78,46.6360015869141,1,14
0,0.73,15.6490001678467,0,0
0,0.64,8.9069995880127,0,0
1,0.81,22.2709999084473,0,8
0,0.55,24.117000579834,0,0
0,0.59,26.3640003204346,0,5
1,0.87,15.3610000610352,1,8
1,1.51,38.6790008544922,1,0
1,0.75,18.7590007781982,0,5
1,0.61,32.0309982299805,0,10
0,0.78,52.5120010375977,1,5
0,2.47,144.576995849609,1,5
0,3.67,151.065994262695,0,0
0,3.09,28.1380004882813,1,10
0,1.62,20.0270004272461,1,6
0,0.91,25.6439990997314,1,7
1,0.72,83.3239974975586,1,5
0,0.7,83.8239974975586,1,4
1,0.98,43.2910003662109,0,0
1,2.81,34.8089981079102,0,5
1,0.62,18.8950004577637,0,8
0,0.72,15.831000328064,0,12
0,0.64,31.8020000457764,0,5
0,1.07,2.09699988365173,0,5
1,1.37,62.5660018920898,0,8
1,1.19,20.2150001525879,0,8
1,1.4,11.5500001907349,0,5
1,1.9,78.5059967041016,0,4
0,1.22,54.5250015258789,1,3
0,1.37,72.0759963989258,1,8
1,7.38,32.7309989929199,1,8
0,3.04,10.6300001144409,0,8
1,1.14,70.8809967041016,1,7
1,1.17,28.8139991760254,0,12
0,0.64,20.3250007629395,1,16
1,4.19,17.1809997558594,1,0
1,1.94,5.06899976730347,1,5
1,1.18,21.1149997711182,0,10
1,0.62,27.7310009002686,0,0
0,4.95,36.548999786377,1,6
0,4.39,60.7080001831055,1,6
0,3.9,54.3400001525879,0,4
0,1.05,47.4259986877441,0,5
1,1.44,36.681999206543,0,0
1,3.5,28.636999130249,0,0
0,1.42,36.234001159668,0,0
0,1.33,33.8160018920898,0,0
0,1.13,60.0540008544922,0,5
0,0.94,107.438003540039,1,5
0,0.89,87.0199966430664,1,5
0,0.55,34.0530014038086,0,0
1,0.92,11.6770000457764,0,0
0,0.52,14.3830003738403,0,0
0,0.61,21.5470008850098,0,1
1,0.91,89.1060028076172,0,2
1,9.65,71.5429992675781,1,5
1,4.18,65.3470001220703,0,3
1,1.59,26.7819995880127,1,8
1,2.08,15.6009998321533,1,8
0,0.73,74.2519989013672,0,5
1,1.23,58.4930000305176,0,9
1,1.36,31.0839996337891,0,10
1,1.13,11.7370004653931,0,6
1,1.82,25.4740009307861,0,5
0,2.3,37.0989990234375,0,0
0,1.77,68.0009994506836,0,5
0,2.13,61.3320007324219,0,8
0,0.86,27.9249992370605,0,5
0,0.67,22.2900009155273,0,10
0,0.76,65.9540023803711,1,12
1,1.5,58.7900009155273,1,0
0,2,38.3810005187988,0,6
0,0.52,34.2179985046387,1,7
0,1.44,109.474998474121,0,0
1,3.25,34.9949989318848,0,12
0,0.68,45.3479995727539,1,9
1,0.85,34.2140007019043,1,7
1,0.56,25.5930004119873,1,7
1,0.65,54.1150016784668,0,5
1,0.57,36.617000579834,0,6
0,0.52,34.4059982299805,0,5
0,2.05,18.2229995727539,1,0
0,1.28,6.13199996948242,0,6
0,1.62,64.3980026245117,0,5
0,1.52,70.0419998168945,0,5
0,0.8,88.4140014648438,1,3
0,0.59,64.0250015258789,0,0
0,0.53,97.6370010375977,0,2
0,1.72,168.488006591797,0,4
1,3.38,18.0939998626709,0,5
0,0.65,8.88399982452393,0,0
1,1.11,40.484001159668,0,0
1,2.5,8.33699989318848,0,0
1,3.66,24.3229999542236,0,5
1,4.8,28.2770004272461,0,9
0,1.53,30.8899993896484,0,0
0,0.58,15.7279996871948,1,5
1,1.58,8.99199962615967,0,0
0,0.56,23.2310009002686,0,0
0,0.67,14.0349998474121,0,0
1,2.8,27.0300006866455,0,0
0,3.17,64.7259979248047,0,0
0,2.68,43.257999420166,0,5
0,1.64,10.4409999847412,0,13
0,2,22.9899997711182,0,5
1,0.74,15.5120000839233,0,5
0,0.67,20.8390007019043,1,12
1,2.29,119.88500213623,0,5
0,1.52,38.7949981689453,0,5
1,0.59,41.2130012512207,0,5
1,1.43,41.1580009460449,0,0
1,1.35,42.5919990539551,1,0
1,1.07,6.44999980926514,1,5
0,1.88,26.738000869751,1,9
0,0.61,7.25500011444092,0,0
0,0.57,7.26999998092651,0,5
0,1.2,11.4940004348755,1,10
0,0.57,13.1639995574951,0,12
1,0.86,11.2600002288818,1,7
1,2.54,25.4209995269775,0,5
1,1.13,34.3440017700195,1,10
1,0.58,62.8569984436035,1,5
0,2.86,117.690002441406,1,5
1,2.95,145.792007446289,0,5
0,1.28,114.544998168945,1,5
0,2.8,79.5849990844727,0,6
1,2.66,73.363998413086,0,0
0,0.55,32.1609992980957,0,10
0,0.64,35.2220001220703,0,5
0,0.73,55.6469993591309,0,0
1,0.66,70.5869979858398,0,0
1,1.23,58.9140014648438,0,4
1,1.13,77.734001159668,0,5
1,1.08,38.0709991455078,0,0
0,0.66,10.1319999694824,1,8
0,2.34,48.3009986877441,0,0
0,0.72,71,0,10
0,1.26,38.8569984436035,1,5
0,0.73,79.9029998779297,1,10
0,0.57,134.595001220703,1,7
0,0.98,153.546005249023,1,8
0,0.88,14.8579998016357,0,10
0,0.53,9.97700023651123,0,14
0,0.96,26.3199996948242,0,0
0,0.52,19.3470001220703,1,5
0,1.08,21.3859996795654,1,3
0,0.51,7.70800018310547,0,4
0,0.64,22.8419990539551,0,3
1,0.66,20.8439998626709,1,5
